Report Date:;15/05/2024 13:38:14
Report User Name:;clt-sonde
Report Computer Name:;CLT-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.6.1


Log File Properties
File Name;240515-WS-BourgetB-05-2024_2024-05-15_13-38-05-073.wsl
Create Date;15/05/2024 13:37:05

Device Properties
Device;Level TROLL 400
Site;Bourget
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;50
Used Battery;15

Log Configuration
;Log Name;240515-WS-BourgetB-05-2024
;Created By;clt-sonde
;Computer Name;CLT-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.6.1
;Create Date;15/05/2024 10:36:48 Paris, Madrid (heure d’été)
;Log Setup Time Zone;Paris, Madrid (heure d’été)
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;966.732 (mBar)
;Depth of Probe:;-0.00698517 (m)
;Head Pressure:;-0.684326 (mBar)
;Temperature:;20.1221 (C)



Log Notes:
Date and Time;Note
15/05/2024 10:37:02;Used Battery: 15% Used Memory: 53%   User Name: clt-sonde
15/05/2024 10:37:14;Manual Start Command
15/05/2024 13:31:27;Used Battery: 15% Used Memory: 56%   User Name: clt-sonde
15/05/2024 13:31:29;Manual Stop Command


Log Data:
Record Count;10446

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid (heure d’été)

;;Sensor: Pres(A) 1120ft                  ;
;Elapsed Time;SN#: 1028058                            ;
Date and Time;Seconds     ;Depth (m)                               ;
15/05/2024 11:54:43;    4649.000;                                   0.003;
15/05/2024 11:54:44;    4650.000;                                  -0.001;
15/05/2024 11:54:45;    4651.000;                                  -0.012;
15/05/2024 11:54:46;    4652.000;                                  -0.022;
15/05/2024 11:54:47;    4653.000;                                  -0.012;
15/05/2024 11:54:48;    4654.000;                                   0.006;
15/05/2024 11:54:49;    4655.000;                                  -0.005;
15/05/2024 11:54:50;    4656.000;                                   0.002;
15/05/2024 11:54:51;    4657.000;                                  -0.029;
15/05/2024 11:54:52;    4658.000;                                  -0.019;
15/05/2024 11:54:53;    4659.000;                                  -0.026;
15/05/2024 11:54:54;    4660.000;                                   0.002;
15/05/2024 11:54:55;    4661.000;                                  -0.029;
15/05/2024 11:54:56;    4662.000;                                  -0.005;
15/05/2024 11:54:57;    4663.000;                                  -0.001;
15/05/2024 11:54:58;    4664.000;                                  -0.001;
15/05/2024 11:54:59;    4665.000;                                  -0.012;
15/05/2024 11:55:00;    4666.000;                                  -0.036;
15/05/2024 11:55:01;    4667.000;                                  -0.015;
15/05/2024 11:55:02;    4668.000;                                  -0.012;
15/05/2024 11:55:03;    4669.000;                                  -0.001;
15/05/2024 11:55:04;    4670.000;                                  -0.023;
15/05/2024 11:55:05;    4671.000;                                   0.002;
15/05/2024 11:55:06;    4672.000;                                   0.002;
15/05/2024 11:55:07;    4673.000;                                   0.013;
15/05/2024 11:55:08;    4674.000;                                  -0.019;
15/05/2024 11:55:09;    4675.000;                                  -0.036;
15/05/2024 11:55:10;    4676.000;                                   0.016;
15/05/2024 11:55:11;    4677.000;                                   0.002;
15/05/2024 11:55:12;    4678.000;                                   0.009;
15/05/2024 11:55:13;    4679.000;                                  -0.026;
15/05/2024 11:55:14;    4680.000;                                   0.002;
15/05/2024 11:55:15;    4681.000;                                  -0.001;
15/05/2024 11:55:16;    4682.000;                                   0.030;
15/05/2024 11:55:17;    4683.000;                                  -0.001;
15/05/2024 11:55:18;    4684.000;                                  -0.012;
15/05/2024 11:55:19;    4685.000;                                  -0.015;
15/05/2024 11:55:20;    4686.000;                                  -0.001;
15/05/2024 11:55:21;    4687.000;                                  -0.015;
15/05/2024 11:55:22;    4688.000;                                  -0.037;
15/05/2024 11:55:23;    4689.000;                                   0.002;
15/05/2024 11:55:24;    4690.000;                                   0.002;
15/05/2024 11:55:25;    4691.000;                                  -0.027;
15/05/2024 11:55:26;    4692.000;                                  -0.012;
15/05/2024 11:55:27;    4693.000;                                  -0.009;
15/05/2024 11:55:28;    4694.000;                                   0.016;
15/05/2024 11:55:29;    4695.000;                                  -0.006;
15/05/2024 11:55:30;    4696.000;                                  -0.006;
15/05/2024 11:55:31;    4697.000;                                  -0.009;
15/05/2024 11:55:32;    4698.000;                                   0.012;
15/05/2024 11:55:33;    4699.000;                                  -0.041;
15/05/2024 11:55:34;    4700.000;                                  -0.027;
15/05/2024 11:55:35;    4701.000;                                  -0.006;
15/05/2024 11:55:36;    4702.000;                                  -0.006;
15/05/2024 11:55:37;    4703.000;                                  -0.009;
15/05/2024 11:55:38;    4704.000;                                  -0.013;
15/05/2024 11:55:39;    4705.000;                                  -0.013;
15/05/2024 11:55:40;    4706.000;                                   0.001;
15/05/2024 11:55:41;    4707.000;                                  -0.013;
15/05/2024 11:55:42;    4708.000;                                  -0.017;
15/05/2024 11:55:43;    4709.000;                                   0.011;
15/05/2024 11:55:44;    4710.000;                                  -0.031;
15/05/2024 11:55:45;    4711.000;                                  -0.020;
15/05/2024 11:55:46;    4712.000;                                  -0.013;
15/05/2024 11:55:47;    4713.000;                                   0.018;
15/05/2024 11:55:48;    4714.000;                                  -0.041;
15/05/2024 11:55:49;    4715.000;                                  -0.007;
15/05/2024 11:55:50;    4716.000;                                  -0.034;
15/05/2024 11:55:51;    4717.000;                                  -0.017;
15/05/2024 11:55:52;    4718.000;                                  -0.028;
15/05/2024 11:55:53;    4719.000;                                  -0.007;
15/05/2024 11:55:54;    4720.000;                                  -0.024;
15/05/2024 11:55:55;    4721.000;                                  -0.028;
15/05/2024 11:55:56;    4722.000;                                  -0.017;
15/05/2024 11:55:57;    4723.000;                                  -0.017;
15/05/2024 11:55:58;    4724.000;                                  -0.010;
15/05/2024 11:55:59;    4725.000;                                  -0.025;
15/05/2024 11:56:00;    4726.000;                                  -0.028;
15/05/2024 11:56:01;    4727.000;                                  -0.010;
15/05/2024 11:56:02;    4728.000;                                  -0.028;
15/05/2024 11:56:03;    4729.000;                                  -0.021;
15/05/2024 11:56:04;    4730.000;                                   0.004;
15/05/2024 11:56:05;    4731.000;                                  -0.003;
15/05/2024 11:56:06;    4732.000;                                  -0.025;
15/05/2024 11:56:07;    4733.000;                                  -0.017;
15/05/2024 11:56:08;    4734.000;                                  -0.003;
15/05/2024 11:56:09;    4735.000;                                  -0.003;
15/05/2024 11:56:10;    4736.000;                                  -0.010;
15/05/2024 11:56:11;    4737.000;                                  -0.008;
15/05/2024 11:56:12;    4738.000;                                  -0.011;
15/05/2024 11:56:13;    4739.000;                                  -0.000;
15/05/2024 11:56:14;    4740.000;                                   0.010;
15/05/2024 11:56:15;    4741.000;                                   0.003;
15/05/2024 11:56:16;    4742.000;                                  -0.018;
15/05/2024 11:56:17;    4743.000;                                   0.021;
15/05/2024 11:56:18;    4744.000;                                  -0.004;
15/05/2024 11:56:19;    4745.000;                                  -0.018;
15/05/2024 11:56:20;    4746.000;                                  -0.004;
15/05/2024 11:56:21;    4747.000;                                   0.003;
15/05/2024 11:56:22;    4748.000;                                  -0.011;
15/05/2024 11:56:23;    4749.000;                                   0.010;
15/05/2024 11:56:24;    4750.000;                                  -0.008;
15/05/2024 11:56:25;    4751.000;                                  -0.015;
15/05/2024 11:56:26;    4752.000;                                   0.006;
15/05/2024 11:56:27;    4753.000;                                  -0.004;
15/05/2024 11:56:28;    4754.000;                                  -0.009;
15/05/2024 11:56:29;    4755.000;                                   0.003;
15/05/2024 11:56:30;    4756.000;                                   0.013;
15/05/2024 11:56:31;    4757.000;                                  -0.004;
15/05/2024 11:56:32;    4758.000;                                  -0.001;
15/05/2024 11:56:33;    4759.000;                                  -0.004;
15/05/2024 11:56:34;    4760.000;                                  -0.019;
15/05/2024 11:56:35;    4761.000;                                  -0.019;
15/05/2024 11:56:36;    4762.000;                                  -0.001;
15/05/2024 11:56:37;    4763.000;                                  -0.015;
15/05/2024 11:56:38;    4764.000;                                  -0.009;
15/05/2024 11:56:39;    4765.000;                                  -0.019;
15/05/2024 11:56:40;    4766.000;                                   0.002;
15/05/2024 11:56:41;    4767.000;                                  -0.002;
15/05/2024 11:56:42;    4768.000;                                  -0.040;
15/05/2024 11:56:43;    4769.000;                                  -0.009;
15/05/2024 11:56:44;    4770.000;                                  -0.026;
15/05/2024 11:56:45;    4771.000;                                   0.002;
15/05/2024 11:56:46;    4772.000;                                   0.012;
